game_date,home_team,away_team,period,game_seconds,time_since_pass,home_team_skaters,away_team_skaters,home_team_goals,away_team_goals,team,event,passer,pass_type,pass_x,pass_y,rec_x,rec_y,shooter,shot_x,shot_y,shot_type,shot_outcome,shot_traffic,shot_onetimer
2021-01-24,Toronto Six,Minnesota Whitecaps,2,1309,2,5,5,3,1,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,139,58,158,24,Sarah-Eve Coutu Godbout,174,26,Snapshot,On Net,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,1313,0,5,5,3,1,Toronto Six,Shot,Lindsay Eastwood,Direct,164,7,148,43,Natalie Marcuzzi,148,43,Fan,Missed,TRUE,TRUE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,1367,1,5,5,3,1,Toronto Six,Shot,Shiann Darkangelo,Direct,195,30,178,23,Brooke Boquist,183,29,Snapshot,On Net,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,1428,2,5,5,3,1,Minnesota Whitecaps,Shot,Audra Richards,Direct,133,35,155,25,Stephanie Anderson,171,25,Snapshot,On Net,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,1438,1,5,5,3,1,Minnesota Whitecaps,Shot,Haley Mack,Direct,147,41,170,52,Stephanie Anderson,170,52,Snapshot,Missed,FALSE,TRUE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,1543,0,5,4,3,1,Minnesota Whitecaps,Shot,Jonna Curtis,Direct,160,72,157,68,Allie Thunstrom,157,68,Snapshot,Blocked,FALSE,TRUE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,1600,2,4,3,3,1,Toronto Six,Shot,Sarah Steele,Direct,140,33,160,64,Shiann Darkangelo,165,60,Snapshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,1609,3,4,3,3,1,Toronto Six,Shot,Breanne Wilson-Bennett,Direct,192,66,132,55,Sarah Steele,141,45,Slapshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,1648,1,4,4,3,1,Toronto Six,Shot,Emma Woods,Direct,152,5,129,40,Sarah Steele,129,40,Slapshot,Missed,TRUE,TRUE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,1694,2,5,4,4,1,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,130,49,132,75,Taylor Woods,159,61,Snapshot,On Net,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,1700,1,5,4,4,1,Toronto Six,Shot,Taylor Woods,Direct,166,12,176,62,Mikyla Grant-Mentis,181,60,Snapshot,Missed,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,1844,2,5,5,4,1,Minnesota Whitecaps,Shot,Allie Thunstrom,Direct,193,14,194,52,Emma Stauber,188,51,Snapshot,On Net,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,1861,0,5,5,4,1,Minnesota Whitecaps,Shot,Nina Rodgers,Direct,193,18,184,31,Allie Thunstrom,184,31,Fan,Missed,FALSE,TRUE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,1977,2,5,5,4,1,Minnesota Whitecaps,Shot,Jonna Curtis,Direct,193,35,178,41,Audra Richards,179,39,Snapshot,On Net,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,2003,3,5,5,4,1,Toronto Six,Shot,Taytum Clairmont,Indirect,112,83,135,82,Emily Fluke,167,68,Snapshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,2037,2,5,5,4,1,Toronto Six,Shot,Megan Quinn,Direct,134,82,132,11,Lindsay Eastwood,147,11,Snapshot,On Net,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,2076,4,5,5,4,1,Toronto Six,Shot,Megan Quinn,Direct,135,59,135,32,Emma Woods,167,11,Snapshot,On Net,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,2084,0,5,5,4,1,Toronto Six,Shot,Emma Woods,Direct,170,12,181,38,Shiann Darkangelo,181,38,Deflection,Missed,FALSE,TRUE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,2111,2,5,5,4,1,Toronto Six,Shot,Lindsay Eastwood,Direct,133,5,148,6,Emma Woods,136,24,Snapshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,2121,2,5,5,4,1,Toronto Six,Shot,Sarah Steele,Direct,141,4,166,67,Taylor Woods,183,69,Snapshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,2163,5,5,5,4,1,Minnesota Whitecaps,Shot,Sydney Baldwin,Direct,7,18,115,5,Haley Mack,166,20,Snapshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,2185,0,5,5,4,1,Minnesota Whitecaps,Shot,Jonna Curtis,Direct,183,9,183,33,Lynn Astrup,183,33,Snapshot,Blocked,TRUE,TRUE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,2288,1,4,4,4,1,Toronto Six,Shot,Sarah Steele,Direct,144,39,162,19,Mikyla Grant-Mentis,176,21,Snapshot,Missed,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,2305,0,4,4,4,1,Toronto Six,Goal,Brooke Boquist,Direct,179,17,174,48,Taylor Woods,183,46,Fan,On Net,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,2365,1,5,5,5,2,Toronto Six,Shot,Natalie Marcuzzi,Indirect,181,5,130,7,Lindsay Eastwood,132,16,Snapshot,On Net,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,2,2386,3,5,5,5,2,Minnesota Whitecaps,Goal,Sydney Baldwin,Direct,83,26,120,39,Haley Mack,165,32,Snapshot,On Net,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,2591,2,5,5,5,3,Toronto Six,Shot,Taylor Woods,Indirect,127,61,135,12,Sarah Steele,135,12,Snapshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,2621,3,5,5,5,3,Minnesota Whitecaps,Shot,Nina Rodgers,Direct,107,35,126,12,Haylea Schmid,182,20,Wristshot,On Net,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,2669,2,5,5,5,3,Toronto Six,Shot,Shiann Darkangelo,Direct,107,46,120,61,Brooke Boquist,150,41,Slapshot,On Net,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,2719,3,5,5,5,3,Minnesota Whitecaps,Shot,Maddie Rowe,Direct,75,81,126,82,Jonna Curtis,173,66,Wristshot,On Net,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,2784,8,5,5,5,3,Toronto Six,Shot,Sarah Steele,Direct,62,13,64,53,Natalie Marcuzzi,155,35,Wristshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,2800,4,5,5,5,3,Minnesota Whitecaps,Shot,Nina Rodgers,Direct,192,12,167,37,Haylea Schmid,169,25,Wristshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,2952,2,5,5,5,3,Minnesota Whitecaps,Shot,Meghan Lorence,Direct,187,71,165,61,Emma Stauber,169,61,Wristshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,3002,0,5,5,5,3,Minnesota Whitecaps,Shot,Haylea Schmid,Indirect,172,3,135,4,Winny Brodt-Brown,147,8,Wristshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,3036,1,5,4,5,3,Toronto Six,Shot,Shiann Darkangelo,Direct,134,72,134,19,Emma Woods,134,19,Slapshot,Missed,TRUE,TRUE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,3045,4,5,4,5,3,Toronto Six,Shot,Breanne Wilson-Bennett,Indirect,193,60,195,64,Brooke Boquist,187,51,Wristshot,Missed,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,3096,1,5,3,5,3,Toronto Six,Shot,Brooke Boquist,Direct,178,67,143,52,Emma Woods,143,52,Slapshot,On Net,TRUE,TRUE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,3136,1,5,3,5,3,Toronto Six,Shot,Breanne Wilson-Bennett,Direct,197,42,184,63,Brooke Boquist,179,53,Wristshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,3213,15,4,5,5,4,Minnesota Whitecaps,Shot,Sydney Baldwin,Direct,43,7,34,59,Stephanie Anderson,171,56,Wristshot,On Net,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,3224,2,4,5,5,4,Minnesota Whitecaps,Shot,Haley Mack,Direct,164,81,167,18,Nina Rodgers,168,19,Wristshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,3261,1,3,5,5,4,Minnesota Whitecaps,Goal,Emma Stauber,Direct,147,27,183,22,Meaghan Pezon,185,26,Wristshot,On Net,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,3312,3,4,5,5,5,Minnesota Whitecaps,Shot,Maddie Rowe,Direct,128,47,149,32,Nina Rodgers,152,35,Wristshot,On Net,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,3316,2,4,5,5,5,Minnesota Whitecaps,Shot,Haley Mack,Indirect,185,10,128,6,Sydney Baldwin,134,15,Wristshot,On Net,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,3369,13,5,5,5,5,Minnesota Whitecaps,Shot,Stephanie Anderson,Direct,113,59,120,80,Meghan Lorence,175,59,Wristshot,On Net,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,3380,10,5,5,5,5,Toronto Six,Shot,Breanne Wilson-Bennett,Indirect,23,75,125,82,Natalie Marcuzzi,179,56,Wristshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,3426,2,5,5,5,5,Toronto Six,Shot,Taylor Woods,Direct,112,50,123,30,Amy Curlew,149,37,Wristshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,3430,1,5,5,5,5,Toronto Six,Shot,Taylor Woods,Direct,179,7,127,10,Sarah Steele,127,10,Wristshot,Missed,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,3,3486,5,5,5,5,5,Toronto Six,Shot,Natalie Marcuzzi,Direct,45,3,49,4,Breanne Wilson-Bennett,142,10,Wristshot,On Net,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,4,3633,2,4,4,5,5,Toronto Six,Shot,Sarah Steele,Direct,91,55,115,33,Shiann Darkangelo,154,27,Snapshot,On Net,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,4,3643,2,4,4,5,5,Toronto Six,Shot,Megan Quinn,Direct,131,79,135,21,Lindsay Eastwood,137,11,Slapshot,Missed,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,4,3651,1,4,4,5,5,Toronto Six,Shot,Brooke Boquist,Direct,157,2,130,12,Lindsay Eastwood,131,16,Snapshot,Blocked,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,4,3660,3,4,4,5,5,Toronto Six,Shot,Lindsay Eastwood,Direct,132,40,135,31,Breanne Wilson-Bennett,168,11,Snapshot,Missed,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,4,3756,5,4,4,5,5,Minnesota Whitecaps,Shot,Chelsey Brodt-Rosenthal,Indirect,29,83,94,82,Audra Richards,181,73,Snapshot,Missed,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,4,3769,5,4,4,5,5,Toronto Six,Shot,Sarah Steele,Direct,26,10,79,45,Mikyla Grant-Mentis,152,46,Snapshot,Missed,TRUE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,4,3821,0,4,4,5,5,Toronto Six,Shot,Emma Woods,Direct,151,6,132,30,Lindsay Eastwood,132,30,Snapshot,Blocked,TRUE,TRUE
2021-01-24,Toronto Six,Minnesota Whitecaps,4,3831,1,4,4,5,5,Toronto Six,Shot,Shiann Darkangelo,Direct,168,8,134,31,Lindsay Eastwood,134,31,Fan,Missed,FALSE,TRUE
2021-01-24,Toronto Six,Minnesota Whitecaps,4,3864,7,4,4,5,5,Toronto Six,Shot,Kristen Barbara,Direct,42,59,52,10,Emma Greco,157,8,Slapshot,Missed,FALSE,FALSE
2021-01-24,Toronto Six,Minnesota Whitecaps,4,3893,2,4,4,5,5,Toronto Six,Shot,Breanne Wilson-Bennett,Direct,179,80,136,78,Kristen Barbara,133,57,Snapshot,Blocked,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,53,3,5,5,0,0,Boston Pride,Shot,Jillian Dempsey,Direct,94,45,114,81,McKenna Brand,160,67,Snapshot,Missed,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,151,5,5,5,0,0,Boston Pride,Shot,Kaleigh Fratkin,Indirect,39,16,125,3,Carlee Turner,163,17,Wristshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,179,1,5,5,0,0,Boston Pride,Shot,Meghara McManus,Direct,174,22,153,48,Paige Capistran,159,52,Wristshot,Blocked,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,266,6,5,5,0,0,Toronto Six,Shot,Natalie Marcuzzi,Direct,30,3,39,4,Breanne Wilson-Bennett,183,12,Wristshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,283,2,5,5,0,0,Toronto Six,Shot,Lindsay Eastwood,Indirect,172,4,161,3,Mackenzie MacNeil,150,15,Wristshot,Missed,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,357,5,5,5,0,0,Toronto Six,Shot,Sarah-Eve Coutu Godbout,Direct,198,22,195,41,Mikyla Grant-Mentis,151,58,Wristshot,On Net,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,508,1,5,5,0,0,Toronto Six,Shot,Amy Curlew,Direct,175,80,178,46,Mikyla Grant-Mentis,178,46,Snapshot,Blocked,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,1,556,5,5,5,0,0,Toronto Six,Shot,Emma Greco,Direct,24,56,60,68,Taytum Clairmont,132,82,Snapshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,575,1,5,5,0,0,Boston Pride,Shot,Jillian Dempsey,Direct,139,76,161,61,Samantha Davis,162,60,Fan,Missed,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,599,6,5,5,0,0,Boston Pride,Shot,Paige Capistran,Direct,30,40,45,45,McKenna Brand,148,63,Fan,Missed,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,660,2,4,5,0,0,Boston Pride,Shot,Samantha Davis,Direct,160,55,185,48,Tereza Vanisova,182,45,Snapshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,684,1,4,5,0,0,Boston Pride,Shot,Tereza Vanisova,Direct,164,56,154,21,Mallory Souliotis,154,21,Slapshot,On Net,TRUE,TRUE
2021-01-26,Toronto Six,Boston Pride,1,717,1,4,5,0,0,Boston Pride,Goal,Taylor Turnquist,Direct,164,14,177,62,Christina Putigna,177,59,Wristshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,738,3,5,5,0,1,Boston Pride,Shot,Mary Parker,Direct,86,60,116,16,Lexie Laing,166,27,Snapshot,Missed,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,742,0,5,5,0,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,148,82,179,59,Mary Parker,179,59,Deflection,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,749,2,5,5,0,1,Boston Pride,Shot,Carlee Turner,Indirect,150,82,130,83,Paige Capistran,133,80,Wristshot,Blocked,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,765,3,5,5,0,1,Toronto Six,Shot,Shiann Darkangelo,Direct,90,17,106,68,Emma Woods,160,70,Wristshot,Missed,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,839,4,5,5,0,1,Toronto Six,Shot,Natalie Marcuzzi,Direct,70,35,105,33,Mikyla Grant-Mentis,159,26,Wristshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,859,1,5,5,0,1,Boston Pride,Shot,Jillian Dempsey,Direct,147,7,141,31,McKenna Brand,154,23,Wristshot,Blocked,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,957,2,5,5,0,1,Toronto Six,Shot,Brooke Boquist,Direct,190,16,130,8,Lindsay Eastwood,129,15,Wristshot,Blocked,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,1061,4,5,5,0,1,Toronto Six,Shot,Natalie Marcuzzi,Direct,100,83,135,77,Mikyla Grant-Mentis,173,59,Wristshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,1079,5,5,5,0,1,Boston Pride,Shot,Jillian Dempsey,Direct,87,29,130,55,McKenna Brand,160,72,Wristshot,Blocked,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,1111,4,5,5,0,1,Toronto Six,Shot,Mackenzie MacNeil,Direct,74,39,104,83,Taylor Woods,147,75,Slapshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,1144,2,5,5,0,1,Toronto Six,Shot,Shiann Darkangelo,Direct,139,62,157,28,Brooke Boquist,159,21,Wristshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,1,1175,1,5,5,0,1,Boston Pride,Shot,Christina Putigna,Direct,176,79,180,36,Jillian Dempsey,180,36,Snapshot,Missed,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,1254,7,5,5,0,1,Toronto Six,Shot,Brooke Boquist,Direct,35,6,65,16,Emma Woods,181,27,Snapshot,Blocked,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1263,7,5,5,0,1,Toronto Six,Shot,Emma Woods,Indirect,195,57,197,52,Shiann Darkangelo,175,26,Wristshot,Blocked,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1298,1,5,5,0,1,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,197,22,188,61,Sarah-Eve Coutu Godbout,184,59,Snapshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1368,2,5,4,0,1,Boston Pride,Shot,Meghara McManus,Direct,108,60,119,55,Carlee Turner,147,77,Snapshot,Missed,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1385,1,5,4,0,1,Toronto Six,Shot,Brooke Boquist,Direct,176,57,181,47,Breanne Wilson-Bennett,181,47,Snapshot,Missed,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1407,1,5,4,0,1,Toronto Six,Shot,Amy Curlew,Direct,154,24,174,66,Mikyla Grant-Mentis,174,66,Snapshot,Missed,TRUE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,1417,2,5,4,0,1,Toronto Six,Shot,Sarah-Eve Coutu Godbout,Direct,194,58,144,82,Taytum Clairmont,146,82,Snapshot,Blocked,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1425,1,5,4,0,1,Toronto Six,Shot,Sarah-Eve Coutu Godbout,Direct,186,70,150,67,Taylor Woods,156,64,Wristshot,On Net,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1440,1,5,4,0,1,Toronto Six,Shot,Sarah-Eve Coutu Godbout,Direct,198,60,156,73,Taylor Woods,167,72,Wristshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1443,1,5,4,0,1,Toronto Six,Shot,Natalie Marcuzzi,Direct,168,56,131,80,Megan Quinn,131,80,Fan,Missed,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1458,2,5,5,0,1,Boston Pride,Shot,Lexie Laing,Direct,122,74,129,49,Mary Parker,156,41,Slapshot,Blocked,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1485,2,5,5,0,1,Boston Pride,Shot,Samantha Davis,Direct,178,78,133,37,Taylor Turnquist,146,28,Snapshot,Missed,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1550,1,5,5,0,1,Toronto Six,Shot,Emma Woods,Direct,153,78,147,55,Brooke Boquist,161,59,Wristshot,Blocked,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1560,5,5,5,0,1,Boston Pride,Shot,Lauren Kelly,Indirect,13,12,119,1,McKenna Brand,170,16,Snapshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1644,4,5,5,0,1,Boston Pride,Shot,Tori Sullivan,Direct,69,16,84,30,Meaghan Rickard,163,60,Snapshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1665,1,4,5,0,1,Boston Pride,Shot,Samantha Davis,Direct,191,61,128,48,Kaleigh Fratkin,134,39,Wristshot,Missed,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1714,1,4,5,0,1,Boston Pride,Shot,Christina Putigna,Direct,158,59,176,68,Jillian Dempsey,175,57,Snapshot,On Net,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1719,2,4,5,0,1,Boston Pride,Shot,McKenna Brand,Direct,186,68,128,77,Lauren Kelly,141,79,Wristshot,Missed,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1745,1,3,5,0,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,145,32,144,53,McKenna Brand,144,53,Slapshot,On Net,TRUE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,1763,1,3,5,0,1,Boston Pride,Shot,McKenna Brand,Direct,151,61,150,32,Kaleigh Fratkin,150,32,Slapshot,On Net,TRUE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,1770,1,3,5,0,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,160,22,150,54,McKenna Brand,150,54,Slapshot,Blocked,TRUE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,1846,2,4,5,0,1,Boston Pride,Shot,Tereza Vanisova,Direct,149,83,132,24,Lauren Kelly,140,22,Snapshot,On Net,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1939,2,5,5,0,1,Toronto Six,Shot,Mikyla Grant-Mentis,Indirect,161,7,150,7,Sarah-Eve Coutu Godbout,163,14,Wristshot,Missed,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,1998,4,5,5,0,1,Boston Pride,Shot,McKenna Brand,Indirect,87,71,103,83,Jillian Dempsey,170,57,Wristshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,2085,1,4,5,0,1,Boston Pride,Shot,McKenna Brand,Direct,199,26,174,45,Samantha Davis,174,45,Snapshot,Missed,TRUE,TRUE
2021-01-26,Toronto Six,Boston Pride,2,2172,4,5,5,0,1,Boston Pride,Shot,Taylor Wenczkowski,Direct,89,44,106,26,Lexie Laing,166,10,Wristshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,2180,4,5,5,0,1,Toronto Six,Shot,Amy Curlew,Direct,48,1,94,4,Sarah-Eve Coutu Godbout,144,8,Wristshot,On Net,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,2199,2,5,5,0,1,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,196,54,172,44,Sarah-Eve Coutu Godbout,174,37,Snapshot,On Net,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,2241,3,5,5,0,1,Toronto Six,Shot,Lindsay Eastwood,Indirect,93,83,130,83,Mackenzie MacNeil,176,71,Wristshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,2,2308,2,5,5,0,1,Toronto Six,Shot,Brooke Boquist,Direct,88,10,109,43,Emma Woods,136,52,Wristshot,On Net,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,2451,3,4,5,0,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,86,80,101,67,Taylor Wenczkowski,162,71,Slapshot,On Net,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,2496,4,4,4,0,1,Toronto Six,Shot,Kristen Barbara,Direct,109,80,112,63,Breanne Wilson-Bennett,170,68,Wristshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,2524,0,4,3,0,1,Toronto Six,Shot,Breanne Wilson-Bennett,Direct,187,72,186,39,Emma Woods,186,39,Snapshot,On Net,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,2566,2,5,3,0,1,Toronto Six,Shot,Emma Woods,Direct,162,68,134,42,Lindsay Eastwood,141,43,Wristshot,Blocked,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,2590,3,5,3,0,1,Toronto Six,Shot,Lindsay Eastwood,Direct,135,64,160,72,Mikyla Grant-Mentis,167,56,Wristshot,On Net,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,2608,5,5,4,0,1,Toronto Six,Shot,Lindsay Eastwood,Indirect,136,46,161,75,Brooke Boquist,158,47,Wristshot,Missed,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,2644,3,5,5,1,1,Toronto Six,Shot,Breanne Wilson-Bennett,Indirect,200,44,172,4,Mackenzie MacNeil,167,4,Wristshot,Blocked,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,2753,2,5,5,2,1,Boston Pride,Shot,Tereza Vanisova,Indirect,177,79,153,81,Meghara McManus,159,57,Snapshot,Missed,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,2782,1,4,5,2,1,Boston Pride,Shot,McKenna Brand,Direct,178,80,187,52,Christina Putigna,184,54,Wristshot,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,2813,1,4,5,2,1,Boston Pride,Shot,Taylor Wenczkowski,Direct,198,56,180,43,Samantha Davis,180,43,Fan,Missed,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,2845,1,4,5,2,1,Boston Pride,Shot,Kaleigh Fratkin,Direct,131,65,140,25,Mallory Souliotis,140,25,Slapshot,Blocked,TRUE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,3012,2,5,4,2,1,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,190,21,196,38,Sarah-Eve Coutu Godbout,188,49,Wrap Around,On Net,FALSE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,3029,1,5,4,2,1,Toronto Six,Shot,Emma Woods,Direct,150,11,166,65,Brooke Boquist,172,65,Wristshot,On Net,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,3053,1,5,4,2,1,Toronto Six,Shot,Kristen Barbara,Direct,137,79,167,83,Brooke Boquist,174,78,Wristshot,On Net,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,3180,2,5,4,2,1,Toronto Six,Shot,Taylor Woods,Direct,154,4,135,20,Lindsay Eastwood,145,21,Snapshot,Missed,TRUE,FALSE
2021-01-26,Toronto Six,Boston Pride,3,3203,0,5,4,2,1,Toronto Six,Shot,Brooke Boquist,Direct,185,55,183,39,Emma Woods,183,39,Snapshot,On Net,FALSE,TRUE
2021-01-26,Toronto Six,Boston Pride,3,3290,4,5,5,2,1,Toronto Six,Shot,Emma Greco,Direct,85,5,104,41,Sarah-Eve Coutu Godbout,141,39,Slapshot,Missed,TRUE,FALSE
